FeatureID	Kingdom	Phylum	Class	Order	Family	Genus
eb1b9bfe43f5e2d3a9c20146500bae09	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
eb6abb340e2e60446f8bdc1f307ca200	Bacteria	Bacteroidetes				
eb6bbe1ca295f709c42ae323a4748c66	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
eb8954ac302da9010db9d922220853e1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
eb8e6002ef0c41529f23fca8eb6b935c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
eb97661633a9d1dada630c5fe1bac162	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
ebaef4a1dcb49f6966c3b6b760a295e3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ebc20324185ae9832ad414a6d40faf8c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ec077a3c787b78ce3f2e434293736b22	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
ec09ac672b05a7f0fc8ab3102d3b9ef2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]
ec3a41eacff7f543bbfd52dc34524120	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
ecf432fa819be4c0d17389bd780144f7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ed36c6fd03ed68f6038419194b57dd70	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	
ed50285039ee275cb11ce07329c61b50	Bacteria	Firmicutes	Clostridia	Clostridiales		
edb8eae9870a02a14e95d49e0f16e4d3	Bacteria	Cyanobacteria	4C0d-2	YS2		
edf9f31124675a0e88cb61a66af08db6	Bacteria	Firmicutes	Clostridia	Clostridiales		
ee98a3e6eaaadf1454258ffcd5f6fcbd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas
eeb665881b31eed03623fc8ef967ffdd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
eefdadf0ca2b6866621a2e9d530275da	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
ef53c96349a804410165ad1870cfc6b2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ef5e10bf2947d561a4617b9aed22e396	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ef868add2931786061b31649d1140903	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ef870c5f4fa479ea0b2dea1337a37128	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
f061402c1f9489beec2deec17da5a52f	Bacteria	Cyanobacteria	Synechococcophycideae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya
f0b1c7b7f3387d41ab91bf656785b1c9	Bacteria	Bacteroidetes				
f0ee743ea76cb62988b3e8749c4aa1f7	Bacteria	Firmicutes	Clostridia	Clostridiales		
f0f32c49bc8eddaf23efcff3055b2bfb	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	
f12e1f1e68c45382bedeb7c6de1918f6	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Cellulosimicrobium
f1354fa2df760fa08982e0e314dae3b6	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
f1a48e0ba126fd7c147dccc6f2677a72	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	
f1c9e8ced7836b34c757b7cf1264d72d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
f2423e1d7d8788830dadb7fbdc9d89e5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
f2cfcaa7adc71624d776cd7b4318e4d1	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
f2f3f236e498a32fb67545f79471bab4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
f30c395c90188ebb566c962da73bd0cc	Bacteria	Tenericutes	Mollicutes	RF39		
f347ed507374d3ad78e59ce519190b59	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
f42fa5526c1a11f63379b78e978eb167	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus
f4a3d3d165f43ff288f8b3004e3edeae	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
f4c210a6fd0d1469a03d81516475560a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
f4eacdc3f44e1c7c583e4d04c2e161f1	Bacteria	Bacteroidetes	[Rhodothermi]	[Rhodothermales]	[Balneolaceae]	KSA1
f511d94b5207f392d7777e7c67be7605	Bacteria	Firmicutes	Clostridia	Clostridiales		
f54273f1f0d5bc08f422d07266ff82c8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
f58cdc8ccdb4037253ffdbb60c7171d8	Bacteria	Firmicutes	Bacilli	Bacillales		
f59f251b95c3ca600696874a1a7cf481	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
f5a4cd5f39a56366074a82e4ec0b3c77	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
f630c27759b03bf59ef572538d1d4cf4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
f63e6ab460ac14d303246d75b594b8b3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
f6a183cd9380c433c42455153f5adb3d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
f6c6a434c97196bf950a5c1e38f74d9f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	5-7N15
f6cb0143a268b5658a4543559630d53f	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus
f757b50b3283c227a2cb48cf7846166c	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
f767b1eca741a980aaab74b090520aad	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia
f7b55ec7207ec646b6ee8b1ea97d00dc	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
f828d453b615b0a4eade3e0d8037e87c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella
f887dc2f0dad397bf3a13c252494b9d7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio
f8c6ab6bec9c7f468ed9406cdff652a0	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
f8d8a9315cbaa210c04c59d46ca9ce01	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
f8ed2b05f17c7e65aafae94a4686251c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
f8ed41137c3809f27304bd1126fa263e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
f8fbeaf253aafeee895ae08c53b99df6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia
f93a086215069275819b94b7afc63df7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
f97b41d341687ca3000783e9a4f93163	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
f9d9fc799a3932716328e48bba241ed9	Bacteria	Tenericutes	Mollicutes	RF39		
fa0f732aa13b59a60fdf0dc235ebda1b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
fa12b19a084a279a7f70f7b240628671	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	
fa4cef8645d06c76d67deff9c656d483	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
facc6ec4bc0150647f2a445f9acd24cf	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
fb145a7e99180f6db846284061516fb9	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	
fb401e91b6908a371c63eba73e012c53	Bacteria	Firmicutes	Clostridia	Clostridiales		
fb497d5614b0d29ad3fc9c35913c50da	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
fb549fad31addd25e43aad78749fe570	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	
fb6a1c6a25e99df2adebad4cd22c601d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter
fb7f6df1f327aaa3706d2d28b3942b31	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
fba55979431c330d4d6d70a47c3cca13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
fbadd3b8733991e6ecb018df4d808534	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
fbf11649bc18cd1ab4ab8cda48e7681d	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	
fc1ce3c678abd4b8054fb4430ce1970a	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
fc2a1b43ecd3e9effe12fe962058ef57	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
fc53c79a6a1b8633cc8fd942e7436207	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	5-7N15
fcb0ac30bb8044c5c82b69fda6d53687	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	
fcc156086073bb25a3bbaec4d74386d9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
fcc8a057321daf68e79a0c1017037c71	Bacteria	Tenericutes	Mollicutes	RF39		
fd34432fdd59a4cc249d6d8bbd1268cf	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus
fdb4fb8d6fe2d2c5b76892c0debc3d56	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	5-7N15
fdea3dc92cd24b217af1dcc61f9c0228	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
fe0ce2dd9c454867df56cb2ddfa6be6a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
fe27f1c585dd8ed51724d7ca4d4b02df	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
fe6b5212bcd5fa966ca8cdd707b60519	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	
fe7003df66c284beed1654874e68dfc8	Bacteria					
fea899a068897032cd14ae73eb5e5628	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
fef753d7cbf02a6a16969e449c156907	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
fef753d7cbf02a6a16969e449c156908	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia
fef753d7cbf02a6a16969e449c156909	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
fef753d7cbf02a6a16969e449c156910	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
fef753d7cbf02a6a16969e449c156911	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
fef753d7cbf02a6a16969e449c156912	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
fef753d7cbf02a6a16969e449c156913	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
fef753d7cbf02a6a16969e449c156914	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
fef753d7cbf02a6a16969e449c156915	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
ff026e405a3c1b4788527bc99f98680b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
ff487cd8b4e8a6bd74d0a11ea0722e08	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
ff64b5abdec092c392518436f83e258b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
ff812db78b1b888c69dfd41a628085ba	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ffcdd935bd6eb52317fb4a3879d07a56	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes
fff48333e56eab2aede741374dfbe5f5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]
